Date,School,Class,Student Name,Status
2024-02-02,CHIJ St Nicholas,P1-3,Dinesh Kumar,Present
2024-02-02,CHIJ St Nicholas,P1-3,Goh Wei Jie,Present
2024-02-02,CHIJ St Nicholas,P5-1,Quek Jun Hao,Present
2024-02-02,CHIJ St Nicholas,P5-1,Mohammed Irfan,Present
2024-02-02,CHIJ St Nicholas,P5-1,Ong Kai Wen,Present
2024-02-02,CHIJ St Nicholas,P5-1,Nur Aisyah,Present
2024-02-02,CHIJ St Nicholas,P5-1,Goh Wei Jie,Present
2024-02-02,CHIJ St Nicholas,P5-1,Cheryl Lim,Present
2024-02-02,CHIJ St Nicholas,P5-1,Dinesh Kumar,Present
2024-02-02,CHIJ St Nicholas,P5-1,Kiran Raj,Present
2024-02-03,Ai Tong School,P4-3,Benjamin Lee,Present
2024-02-03,Ai Tong School,P4-3,Ong Kai Wen,Present
2024-02-03,Ai Tong School,P4-3,Isabelle Chua,Present
2024-02-03,Ai Tong School,P4-3,Cheryl Lim,Present
2024-02-03,Ai Tong School,P4-3,Javier Low,Present
2024-02-03,Ai Tong School,P4-3,Evelyn Ong,Present
2024-02-03,Ai Tong School,P4-3,Farah Binte Ali,Absent
2024-02-03,Ai Tong School,P4-3,Goh Wei Jie,Present
2024-02-03,Ai Tong School,P5-2,Kiran Raj,Present
2024-02-03,Ai Tong School,P5-2,Dinesh Kumar,Present
2024-02-03,Ai Tong School,P5-2,Aidan Tan,Present
2024-02-03,Ai Tong School,P5-2,Javier Low,Present
2024-02-03,Ai Tong School,P5-2,Farah Binte Ali,Present
2024-02-03,Ai Tong School,P5-2,Priscilla Koh,Present
2024-02-03,Ai Tong School,P5-2,Rachel Tan,Present
2024-02-03,Ai Tong School,P5-2,Hannah Ng,Present
2024-02-03,Raffles Institution,P4-3,Quek Jun Hao,Present
2024-02-03,Raffles Institution,P4-3,Samuel Goh,Present
2024-02-03,Raffles Institution,P4-3,Hannah Ng,Present
2024-02-03,Raffles Institution,P4-3,Rachel Tan,Absent
2024-02-03,Raffles Institution,P4-3,Cheryl Lim,Present
2024-02-03,Raffles Institution,P4-3,Evelyn Ong,Present
2024-02-03,Raffles Institution,P4-3,Priscilla Koh,Present
2024-02-03,Raffles Institution,P4-3,Aidan Tan,Present
2024-02-03,Raffles Institution,P5-4,Nur Aisyah,Present
2024-02-03,Raffles Institution,P5-4,Farah Binte Ali,Present
2024-02-03,Raffles Institution,P5-4,Cheryl Lim,Present
2024-02-03,Raffles Institution,P5-4,Dinesh Kumar,Present
2024-02-03,Raffles Institution,P5-4,Samuel Goh,Present
2024-02-03,Raffles Institution,P5-4,Ong Kai Wen,Absent
2024-02-03,Raffles Institution,P5-4,Kiran Raj,Present
2024-02-03,Raffles Institution,P5-4,Lakshmi Devi,Present
2024-02-03,Henry Park Primary,P5-2,Cheryl Lim,Present
2024-02-03,Henry Park Primary,P5-2,Nur Aisyah,Absent
2024-02-03,Henry Park Primary,P5-2,Priscilla Koh,Present
2024-02-03,Henry Park Primary,P5-2,Javier Low,Present
2024-02-03,Henry Park Primary,P5-2,Goh Wei Jie,Present
2024-02-03,Henry Park Primary,P5-2,Samuel Goh,Present
2024-02-03,Henry Park Primary,P5-2,Quek Jun Hao,Present
2024-02-03,Henry Park Primary,P5-2,Kiran Raj,Present
2024-02-03,Henry Park Primary,P5-4,Rachel Tan,Absent
2024-02-03,Henry Park Primary,P5-4,Aidan Tan,Present
2024-02-03,Henry Park Primary,P5-4,Lakshmi Devi,Present
2024-02-03,Henry Park Primary,P5-4,Evelyn Ong,Present
2024-02-03,Henry Park Primary,P5-4,Ong Kai Wen,Present
2024-02-03,Henry Park Primary,P5-4,Priscilla Koh,Present
2024-02-03,Henry Park Primary,P5-4,Mohammed Irfan,Present
2024-02-03,Henry Park Primary,P5-4,Benjamin Lee,Present
2024-02-04,CHIJ St Nicholas,P2-2,Lakshmi Devi,Present
2024-02-04,CHIJ St Nicholas,P2-2,Goh Wei Jie,Present
2024-02-04,CHIJ St Nicholas,P2-2,Benjamin Lee,Present
2024-02-04,CHIJ St Nicholas,P2-2,Farah Binte Ali,Present
2024-02-04,CHIJ St Nicholas,P2-2,Samuel Goh,Absent
2024-02-04,CHIJ St Nicholas,P2-2,Mohammed Irfan,Present
2024-02-04,CHIJ St Nicholas,P2-2,Dinesh Kumar,Present
2024-02-04,CHIJ St Nicholas,P2-2,Isabelle Chua,Present
2024-02-04,CHIJ St Nicholas,P6-3,Kiran Raj,Present
2024-02-04,CHIJ St Nicholas,P6-3,Lakshmi Devi,Present
2024-02-04,CHIJ St Nicholas,P6-3,Quek Jun Hao,Present
2024-02-04,CHIJ St Nicholas,P6-3,Priscilla Koh,Present
2024-02-04,CHIJ St Nicholas,P6-3,Cheryl Lim,Absent
2024-02-04,CHIJ St Nicholas,P6-3,Isabelle Chua,Present
2024-02-04,CHIJ St Nicholas,P6-3,Ong Kai Wen,Present
2024-02-04,CHIJ St Nicholas,P6-3,Hannah Ng,Present
2024-02-04,Nan Chiau Primary,P4-4,Ong Kai Wen,Present
2024-02-04,Nan Chiau Primary,P4-4,Priscilla Koh,Absent
2024-02-04,Nan Chiau Primary,P4-4,Samuel Goh,Present
2024-02-04,Nan Chiau Primary,P4-4,Javier Low,Present
2024-02-04,Nan Chiau Primary,P4-4,Quek Jun Hao,Present
2024-02-04,Nan Chiau Primary,P4-4,Dinesh Kumar,Present
2024-02-04,Nan Chiau Primary,P4-4,Isabelle Chua,Present
2024-02-04,Nan Chiau Primary,P4-4,Nur Aisyah,Absent
2024-02-04,Nan Chiau Primary,P3-1,Quek Jun Hao,Present
2024-02-04,Nan Chiau Primary,P3-1,Farah Binte Ali,Present
2024-02-04,Nan Chiau Primary,P3-1,Evelyn Ong,Present
2024-02-04,Nan Chiau Primary,P3-1,Ong Kai Wen,Present
2024-02-04,Nan Chiau Primary,P3-1,Priscilla Koh,Present
2024-02-04,Nan Chiau Primary,P3-1,Javier Low,Present
2024-02-04,Nan Chiau Primary,P3-1,Samuel Goh,Present
2024-02-04,Nan Chiau Primary,P3-1,Rachel Tan,Present
2024-02-04,Tampines Primary,P4-2,Ong Kai Wen,Present
2024-02-04,Tampines Primary,P4-2,Priscilla Koh,Present
2024-02-04,Tampines Primary,P4-2,Cheryl Lim,Present
2024-02-04,Tampines Primary,P4-2,Nur Aisyah,Absent
2024-02-04,Tampines Primary,P4-2,Benjamin Lee,Present
2024-02-04,Tampines Primary,P4-2,Isabelle Chua,Present
2024-02-04,Tampines Primary,P4-2,Mohammed Irfan,Present
2024-02-04,Tampines Primary,P4-2,Quek Jun Hao,Absent
2024-02-04,Tampines Primary,P5-1,Goh Wei Jie,Present
2024-02-04,Tampines Primary,P5-1,Farah Binte Ali,Present
2024-02-04,Tampines Primary,P5-1,Javier Low,Present
2024-02-04,Tampines Primary,P5-1,Evelyn Ong,Present
2024-02-04,Tampines Primary,P5-1,Dinesh Kumar,Present
2024-02-04,Tampines Primary,P5-1,Cheryl Lim,Present
2024-02-04,Tampines Primary,P5-1,Aidan Tan,Present
2024-02-04,Tampines Primary,P5-1,Tan Wei Ling,Present
2024-02-05,Henry Park Primary,P6-1,Dinesh Kumar,Present
2024-02-05,Henry Park Primary,P6-1,Kiran Raj,Present
2024-02-05,Henry Park Primary,P6-1,Goh Wei Jie,Absent
2024-02-05,Henry Park Primary,P6-1,Mohammed Irfan,Absent
2024-02-05,Henry Park Primary,P6-1,Farah Binte Ali,Present
2024-02-05,Henry Park Primary,P6-1,Tan Wei Ling,Present
2024-02-05,Henry Park Primary,P6-1,Hannah Ng,Present
2024-02-05,Henry Park Primary,P6-1,Samuel Goh,Present
2024-02-05,Henry Park Primary,P3-2,Evelyn Ong,Present
2024-02-05,Henry Park Primary,P3-2,Lakshmi Devi,Present
2024-02-05,Henry Park Primary,P3-2,Javier Low,Present
2024-02-05,Henry Park Primary,P3-2,Farah Binte Ali,Present
2024-02-05,Henry Park Primary,P3-2,Benjamin Lee,Present
2024-02-05,Henry Park Primary,P3-2,Isabelle Chua,Present
2024-02-05,Henry Park Primary,P3-2,Mohammed Irfan,Present
2024-02-05,Henry Park Primary,P3-2,Samuel Goh,Present
2024-02-05,Ai Tong School,P2-1,Aidan Tan,Absent
2024-02-05,Ai Tong School,P2-1,Isabelle Chua,Present
2024-02-05,Ai Tong School,P2-1,Evelyn Ong,Absent
2024-02-05,Ai Tong School,P2-1,Mohammed Irfan,Present
2024-02-05,Ai Tong School,P2-1,Nur Aisyah,Absent
2024-02-05,Ai Tong School,P2-1,Samuel Goh,Present
2024-02-05,Ai Tong School,P2-1,Lakshmi Devi,Present
2024-02-05,Ai Tong School,P2-1,Kiran Raj,Present
2024-02-05,Ai Tong School,P5-1,Hannah Ng,Present
2024-02-05,Ai Tong School,P5-1,Priscilla Koh,Present
2024-02-05,Ai Tong School,P5-1,Goh Wei Jie,Absent
2024-02-05,Ai Tong School,P5-1,Quek Jun Hao,Present
2024-02-05,Ai Tong School,P5-1,Farah Binte Ali,Present
2024-02-05,Ai Tong School,P5-1,Ong Kai Wen,Present
2024-02-05,Ai Tong School,P5-1,Rachel Tan,Present
2024-02-05,Ai Tong School,P5-1,Benjamin Lee,Present
2024-02-05,Nan Chiau Primary,P2-4,Farah Binte Ali,Present
2024-02-05,Nan Chiau Primary,P2-4,Lakshmi Devi,Present
2024-02-05,Nan Chiau Primary,P2-4,Evelyn Ong,Present
2024-02-05,Nan Chiau Primary,P2-4,Benjamin Lee,Absent
2024-02-05,Nan Chiau Primary,P2-4,Cheryl Lim,Present
2024-02-05,Nan Chiau Primary,P2-4,Hannah Ng,Present
2024-02-05,Nan Chiau Primary,P2-4,Samuel Goh,Present
2024-02-05,Nan Chiau Primary,P2-4,Ong Kai Wen,Absent
2024-02-05,Nan Chiau Primary,P5-4,Quek Jun Hao,Present
2024-02-05,Nan Chiau Primary,P5-4,Mohammed Irfan,Present
2024-02-05,Nan Chiau Primary,P5-4,Evelyn Ong,Present
2024-02-05,Nan Chiau Primary,P5-4,Cheryl Lim,Absent
2024-02-05,Nan Chiau Primary,P5-4,Javier Low,Present
2024-02-05,Nan Chiau Primary,P5-4,Farah Binte Ali,Present
2024-02-05,Nan Chiau Primary,P5-4,Samuel Goh,Present
2024-02-05,Nan Chiau Primary,P5-4,Kiran Raj,Present
2024-02-06,Tampines Primary,P4-1,Goh Wei Jie,Present
2024-02-06,Tampines Primary,P4-1,Ong Kai Wen,Present
2024-02-06,Tampines Primary,P4-1,Aidan Tan,Present
2024-02-06,Tampines Primary,P4-1,Nur Aisyah,Present
2024-02-06,Tampines Primary,P4-1,Dinesh Kumar,Present
2024-02-06,Tampines Primary,P4-1,Javier Low,Absent
2024-02-06,Tampines Primary,P4-1,Lakshmi Devi,Present
2024-02-06,Tampines Primary,P4-1,Priscilla Koh,Present
2024-02-06,Tampines Primary,P2-4,Aidan Tan,Present
2024-02-06,Tampines Primary,P2-4,Rachel Tan,Present
2024-02-06,Tampines Primary,P2-4,Evelyn Ong,Present
2024-02-06,Tampines Primary,P2-4,Mohammed Irfan,Present
2024-02-06,Tampines Primary,P2-4,Ong Kai Wen,Present
2024-02-06,Tampines Primary,P2-4,Isabelle Chua,Present
2024-02-06,Tampines Primary,P2-4,Quek Jun Hao,Present
2024-02-06,Tampines Primary,P2-4,Hannah Ng,Present
2024-02-06,Raffles Institution,P6-1,Priscilla Koh,Present
2024-02-06,Raffles Institution,P6-1,Isabelle Chua,Present
2024-02-06,Raffles Institution,P6-1,Nur Aisyah,Present
2024-02-06,Raffles Institution,P6-1,Dinesh Kumar,Present
2024-02-06,Raffles Institution,P6-1,Tan Wei Ling,Present
2024-02-06,Raffles Institution,P6-1,Mohammed Irfan,Present
2024-02-06,Raffles Institution,P6-1,Aidan Tan,Absent
2024-02-06,Raffles Institution,P6-1,Lakshmi Devi,Present
2024-02-06,Raffles Institution,P4-3,Priscilla Koh,Present
2024-02-06,Raffles Institution,P4-3,Tan Wei Ling,Present
2024-02-06,Raffles Institution,P4-3,Quek Jun Hao,Present
2024-02-06,Raffles Institution,P4-3,Mohammed Irfan,Present
2024-02-06,Raffles Institution,P4-3,Ong Kai Wen,Present
2024-02-06,Raffles Institution,P4-3,Rachel Tan,Present
2024-02-06,Raffles Institution,P4-3,Nur Aisyah,Present
2024-02-06,Raffles Institution,P4-3,Evelyn Ong,Present
2024-02-06,CHIJ St Nicholas,P1-1,Farah Binte Ali,Present
2024-02-06,CHIJ St Nicholas,P1-1,Lakshmi Devi,Present
2024-02-06,CHIJ St Nicholas,P1-1,Evelyn Ong,Absent
2024-02-06,CHIJ St Nicholas,P1-1,Benjamin Lee,Present
2024-02-06,CHIJ St Nicholas,P1-1,Quek Jun Hao,Present
2024-02-06,CHIJ St Nicholas,P1-1,Isabelle Chua,Present
2024-02-06,CHIJ St Nicholas,P1-1,Dinesh Kumar,Present
2024-02-06,CHIJ St Nicholas,P1-1,Rachel Tan,Present
2024-02-06,CHIJ St Nicholas,P6-1,Farah Binte Ali,Present
2024-02-06,CHIJ St Nicholas,P6-1,Ong Kai Wen,Present
2024-02-06,CHIJ St Nicholas,P6-1,Quek Jun Hao,Present
2024-02-06,CHIJ St Nicholas,P6-1,Samuel Goh,Present
2024-02-06,CHIJ St Nicholas,P6-1,Rachel Tan,Present
2024-02-06,CHIJ St Nicholas,P6-1,Aidan Tan,Present
2024-02-06,CHIJ St Nicholas,P6-1,Javier Low,Present
2024-02-06,CHIJ St Nicholas,P6-1,Evelyn Ong,Present
2024-02-07,Raffles Institution,P5-1,Priscilla Koh,Present
2024-02-07,Raffles Institution,P5-1,Tan Wei Ling,Present
2024-02-07,Raffles Institution,P5-1,Evelyn Ong,Present
2024-02-07,Raffles Institution,P5-1,Javier Low,Present
2024-02-07,Raffles Institution,P5-1,Aidan Tan,Present
2024-02-07,Raffles Institution,P5-1,Cheryl Lim,Present
2024-02-07,Raffles Institution,P5-1,Kiran Raj,Present
2024-02-07,Raffles Institution,P5-1,Hannah Ng,Absent
2024-02-07,Raffles Institution,P5-3,Ong Kai Wen,Present
2024-02-07,Raffles Institution,P5-3,Priscilla Koh,Present
2024-02-07,Raffles Institution,P5-3,Goh Wei Jie,Present
2024-02-07,Raffles Institution,P5-3,Cheryl Lim,Present
2024-02-07,Raffles Institution,P5-3,Farah Binte Ali,Present
2024-02-07,Raffles Institution,P5-3,Nur Aisyah,Present
2024-02-07,Raffles Institution,P5-3,Rachel Tan,Present
2024-02-07,Raffles Institution,P5-3,Kiran Raj,Absent
2024-02-07,Nan Chiau Primary,P3-4,Mohammed Irfan,Present
2024-02-07,Nan Chiau Primary,P3-4,Evelyn Ong,Present
2024-02-07,Nan Chiau Primary,P3-4,Nur Aisyah,Present
2024-02-07,Nan Chiau Primary,P3-4,Farah Binte Ali,Present
2024-02-07,Nan Chiau Primary,P3-4,Ong Kai Wen,Absent
2024-02-07,Nan Chiau Primary,P3-4,Priscilla Koh,Present
2024-02-07,Nan Chiau Primary,P3-4,Javier Low,Present
2024-02-07,Nan Chiau Primary,P3-4,Kiran Raj,Present
2024-02-07,Nan Chiau Primary,P6-4,Rachel Tan,Absent
2024-02-07,Nan Chiau Primary,P6-4,Benjamin Lee,Present
2024-02-07,Nan Chiau Primary,P6-4,Goh Wei Jie,Present
2024-02-07,Nan Chiau Primary,P6-4,Lakshmi Devi,Present
2024-02-07,Nan Chiau Primary,P6-4,Ong Kai Wen,Present
2024-02-07,Nan Chiau Primary,P6-4,Farah Binte Ali,Present
2024-02-07,Nan Chiau Primary,P6-4,Nur Aisyah,Present
2024-02-07,Nan Chiau Primary,P6-4,Samuel Goh,Present
2024-02-07,Ai Tong School,P3-3,Nur Aisyah,Present
2024-02-07,Ai Tong School,P3-3,Isabelle Chua,Present
2024-02-07,Ai Tong School,P3-3,Evelyn Ong,Present
2024-02-07,Ai Tong School,P3-3,Mohammed Irfan,Present
2024-02-07,Ai Tong School,P3-3,Aidan Tan,Present
2024-02-07,Ai Tong School,P3-3,Farah Binte Ali,Present
2024-02-07,Ai Tong School,P3-3,Lakshmi Devi,Present
2024-02-07,Ai Tong School,P3-3,Cheryl Lim,Present
2024-02-07,Ai Tong School,P5-2,Tan Wei Ling,Present
2024-02-07,Ai Tong School,P5-2,Quek Jun Hao,Present
2024-02-07,Ai Tong School,P5-2,Farah Binte Ali,Present
2024-02-07,Ai Tong School,P5-2,Kiran Raj,Present
2024-02-07,Ai Tong School,P5-2,Isabelle Chua,Present
2024-02-07,Ai Tong School,P5-2,Benjamin Lee,Present
2024-02-07,Ai Tong School,P5-2,Samuel Goh,Present
2024-02-07,Ai Tong School,P5-2,Mohammed Irfan,Present
2024-02-08,CHIJ St Nicholas,P2-1,Evelyn Ong,Present
2024-02-08,CHIJ St Nicholas,P2-1,Ong Kai Wen,Present
2024-02-08,CHIJ St Nicholas,P2-1,Priscilla Koh,Present
2024-02-08,CHIJ St Nicholas,P2-1,Tan Wei Ling,Present
2024-02-08,CHIJ St Nicholas,P2-1,Rachel Tan,Present
2024-02-08,CHIJ St Nicholas,P2-1,Hannah Ng,Present
2024-02-08,CHIJ St Nicholas,P2-1,Dinesh Kumar,Present
2024-02-08,CHIJ St Nicholas,P2-1,Lakshmi Devi,Present
2024-02-08,CHIJ St Nicholas,P6-3,Kiran Raj,Present
2024-02-08,CHIJ St Nicholas,P6-3,Hannah Ng,Present
2024-02-08,CHIJ St Nicholas,P6-3,Evelyn Ong,Present
2024-02-08,CHIJ St Nicholas,P6-3,Javier Low,Present
2024-02-08,CHIJ St Nicholas,P6-3,Mohammed Irfan,Present
2024-02-08,CHIJ St Nicholas,P6-3,Quek Jun Hao,Present
2024-02-08,CHIJ St Nicholas,P6-3,Isabelle Chua,Present
2024-02-08,CHIJ St Nicholas,P6-3,Benjamin Lee,Present
2024-02-08,Henry Park Primary,P3-4,Lakshmi Devi,Present
2024-02-08,Henry Park Primary,P3-4,Dinesh Kumar,Present
2024-02-08,Henry Park Primary,P3-4,Priscilla Koh,Present
2024-02-08,Henry Park Primary,P3-4,Rachel Tan,Present
2024-02-08,Henry Park Primary,P3-4,Farah Binte Ali,Present
2024-02-08,Henry Park Primary,P3-4,Kiran Raj,Present
2024-02-08,Henry Park Primary,P3-4,Cheryl Lim,Present
2024-02-08,Henry Park Primary,P3-4,Aidan Tan,Present
2024-02-08,Henry Park Primary,P3-3,Hannah Ng,Present
2024-02-08,Henry Park Primary,P3-3,Rachel Tan,Present
2024-02-08,Henry Park Primary,P3-3,Nur Aisyah,Present
2024-02-08,Henry Park Primary,P3-3,Goh Wei Jie,Present
2024-02-08,Henry Park Primary,P3-3,Benjamin Lee,Present
2024-02-08,Henry Park Primary,P3-3,Isabelle Chua,Present
2024-02-08,Henry Park Primary,P3-3,Farah Binte Ali,Present
2024-02-08,Henry Park Primary,P3-3,Cheryl Lim,Present
2024-02-08,Raffles Institution,P2-4,Hannah Ng,Present
2024-02-08,Raffles Institution,P2-4,Priscilla Koh,Absent
2024-02-08,Raffles Institution,P2-4,Cheryl Lim,Present
2024-02-08,Raffles Institution,P2-4,Aidan Tan,Present
2024-02-08,Raffles Institution,P2-4,Quek Jun Hao,Present
2024-02-08,Raffles Institution,P2-4,Benjamin Lee,Present
2024-02-08,Raffles Institution,P2-4,Samuel Goh,Absent
2024-02-08,Raffles Institution,P2-4,Nur Aisyah,Present
2024-02-08,Raffles Institution,P5-4,Quek Jun Hao,Present
2024-02-08,Raffles Institution,P5-4,Samuel Goh,Present
2024-02-08,Raffles Institution,P5-4,Dinesh Kumar,Absent
2024-02-08,Raffles Institution,P5-4,Tan Wei Ling,Present
2024-02-08,Raffles Institution,P5-4,Evelyn Ong,Absent
2024-02-08,Raffles Institution,P5-4,Javier Low,Present
2024-02-08,Raffles Institution,P5-4,Ong Kai Wen,Present
2024-02-08,Raffles Institution,P5-4,Aidan Tan,Present
2024-02-09,Ai Tong School,P3-1,Mohammed Irfan,Present
2024-02-09,Ai Tong School,P3-1,Dinesh Kumar,Absent
2024-02-09,Ai Tong School,P3-1,Rachel Tan,Present
2024-02-09,Ai Tong School,P3-1,Tan Wei Ling,Present
2024-02-09,Ai Tong School,P3-1,Lakshmi Devi,Present
2024-02-09,Ai Tong School,P3-1,Hannah Ng,Present
2024-02-09,Ai Tong School,P3-1,Isabelle Chua,Present
2024-02-09,Ai Tong School,P3-1,Quek Jun Hao,Present
2024-02-09,Ai Tong School,P5-1,Goh Wei Jie,Present
2024-02-09,Ai Tong School,P5-1,Aidan Tan,Present
2024-02-09,Ai Tong School,P5-1,Benjamin Lee,Absent
2024-02-09,Ai Tong School,P5-1,Tan Wei Ling,Present
2024-02-09,Ai Tong School,P5-1,Javier Low,Present
2024-02-09,Ai Tong School,P5-1,Farah Binte Ali,Present
2024-02-09,Ai Tong School,P5-1,Cheryl Lim,Present
2024-02-09,Ai Tong School,P5-1,Samuel Goh,Present
2024-02-09,Henry Park Primary,P1-3,Goh Wei Jie,Present
2024-02-09,Henry Park Primary,P1-3,Hannah Ng,Present
2024-02-09,Henry Park Primary,P1-3,Isabelle Chua,Present
2024-02-09,Henry Park Primary,P1-3,Ong Kai Wen,Present
2024-02-09,Henry Park Primary,P1-3,Mohammed Irfan,Present
2024-02-09,Henry Park Primary,P1-3,Benjamin Lee,Present
2024-02-09,Henry Park Primary,P1-3,Dinesh Kumar,Present
2024-02-09,Henry Park Primary,P1-3,Nur Aisyah,Present
2024-02-09,Henry Park Primary,P5-3,Quek Jun Hao,Present
2024-02-09,Henry Park Primary,P5-3,Dinesh Kumar,Present
2024-02-09,Henry Park Primary,P5-3,Goh Wei Jie,Present
2024-02-09,Henry Park Primary,P5-3,Lakshmi Devi,Present
2024-02-09,Henry Park Primary,P5-3,Aidan Tan,Present
2024-02-09,Henry Park Primary,P5-3,Nur Aisyah,Absent
2024-02-09,Henry Park Primary,P5-3,Tan Wei Ling,Present
2024-02-09,Henry Park Primary,P5-3,Ong Kai Wen,Present
2024-02-09,Nan Chiau Primary,P5-2,Evelyn Ong,Present
2024-02-09,Nan Chiau Primary,P5-2,Hannah Ng,Present
2024-02-09,Nan Chiau Primary,P5-2,Cheryl Lim,Present
2024-02-09,Nan Chiau Primary,P5-2,Mohammed Irfan,Present
2024-02-09,Nan Chiau Primary,P5-2,Tan Wei Ling,Present
2024-02-09,Nan Chiau Primary,P5-2,Nur Aisyah,Present
2024-02-09,Nan Chiau Primary,P5-2,Farah Binte Ali,Present
2024-02-09,Nan Chiau Primary,P5-2,Kiran Raj,Present
2024-02-09,Nan Chiau Primary,P2-3,Isabelle Chua,Present
2024-02-09,Nan Chiau Primary,P2-3,Nur Aisyah,Present
2024-02-09,Nan Chiau Primary,P2-3,Tan Wei Ling,Present
2024-02-09,Nan Chiau Primary,P2-3,Samuel Goh,Present
2024-02-09,Nan Chiau Primary,P2-3,Benjamin Lee,Present
2024-02-09,Nan Chiau Primary,P2-3,Aidan Tan,Present
2024-02-09,Nan Chiau Primary,P2-3,Mohammed Irfan,Present
2024-02-09,Nan Chiau Primary,P2-3,Javier Low,Present
2024-02-10,Nan Chiau Primary,P6-1,Kiran Raj,Present
2024-02-10,Nan Chiau Primary,P6-1,Rachel Tan,Present
2024-02-10,Nan Chiau Primary,P6-1,Priscilla Koh,Present
2024-02-10,Nan Chiau Primary,P6-1,Goh Wei Jie,Present
2024-02-10,Nan Chiau Primary,P6-1,Tan Wei Ling,Present
2024-02-10,Nan Chiau Primary,P6-1,Hannah Ng,Present
2024-02-10,Nan Chiau Primary,P6-1,Samuel Goh,Present
2024-02-10,Nan Chiau Primary,P6-1,Isabelle Chua,Present
2024-02-10,Nan Chiau Primary,P2-1,Aidan Tan,Present
2024-02-10,Nan Chiau Primary,P2-1,Dinesh Kumar,Present
2024-02-10,Nan Chiau Primary,P2-1,Hannah Ng,Present
2024-02-10,Nan Chiau Primary,P2-1,Tan Wei Ling,Present
2024-02-10,Nan Chiau Primary,P2-1,Isabelle Chua,Present
2024-02-10,Nan Chiau Primary,P2-1,Farah Binte Ali,Present
2024-02-10,Nan Chiau Primary,P2-1,Mohammed Irfan,Present
2024-02-10,Nan Chiau Primary,P2-1,Ong Kai Wen,Present
2024-02-10,Ai Tong School,P1-4,Farah Binte Ali,Absent
2024-02-10,Ai Tong School,P1-4,Mohammed Irfan,Present
2024-02-10,Ai Tong School,P1-4,Nur Aisyah,Present
2024-02-10,Ai Tong School,P1-4,Javier Low,Present
2024-02-10,Ai Tong School,P1-4,Tan Wei Ling,Present
2024-02-10,Ai Tong School,P1-4,Evelyn Ong,Present
2024-02-10,Ai Tong School,P1-4,Ong Kai Wen,Absent
2024-02-10,Ai Tong School,P1-4,Aidan Tan,Present
2024-02-10,Ai Tong School,P1-1,Cheryl Lim,Present
2024-02-10,Ai Tong School,P1-1,Quek Jun Hao,Present
2024-02-10,Ai Tong School,P1-1,Samuel Goh,Present
2024-02-10,Ai Tong School,P1-1,Benjamin Lee,Absent
2024-02-10,Ai Tong School,P1-1,Kiran Raj,Present
2024-02-10,Ai Tong School,P1-1,Aidan Tan,Present
2024-02-10,Ai Tong School,P1-1,Nur Aisyah,Present
2024-02-10,Ai Tong School,P1-1,Farah Binte Ali,Present
2024-02-10,Tampines Primary,P6-1,Isabelle Chua,Absent
2024-02-10,Tampines Primary,P6-1,Benjamin Lee,Present
2024-02-10,Tampines Primary,P6-1,Goh Wei Jie,Present
2024-02-10,Tampines Primary,P6-1,Quek Jun Hao,Present
2024-02-10,Tampines Primary,P6-1,Rachel Tan,Present
2024-02-10,Tampines Primary,P6-1,Hannah Ng,Present
2024-02-10,Tampines Primary,P6-1,Samuel Goh,Absent
2024-02-10,Tampines Primary,P6-1,Mohammed Irfan,Present
2024-02-10,Tampines Primary,P3-3,Hannah Ng,Absent
2024-02-10,Tampines Primary,P3-3,Cheryl Lim,Present
2024-02-10,Tampines Primary,P3-3,Farah Binte Ali,Absent
2024-02-10,Tampines Primary,P3-3,Tan Wei Ling,Present
2024-02-10,Tampines Primary,P3-3,Lakshmi Devi,Present
2024-02-10,Tampines Primary,P3-3,Rachel Tan,Present
2024-02-10,Tampines Primary,P3-3,Goh Wei Jie,Present
2024-02-10,Tampines Primary,P3-3,Ong Kai Wen,Present
2024-02-11,Ai Tong School,P6-1,Quek Jun Hao,Present
2024-02-11,Ai Tong School,P6-1,Benjamin Lee,Present
2024-02-11,Ai Tong School,P6-1,Cheryl Lim,Absent
2024-02-11,Ai Tong School,P6-1,Priscilla Koh,Present
2024-02-11,Ai Tong School,P6-1,Lakshmi Devi,Present
2024-02-11,Ai Tong School,P6-1,Nur Aisyah,Present
2024-02-11,Ai Tong School,P6-1,Aidan Tan,Present
2024-02-11,Ai Tong School,P6-1,Farah Binte Ali,Present
2024-02-11,Ai Tong School,P3-2,Goh Wei Jie,Absent
2024-02-11,Ai Tong School,P3-2,Javier Low,Present
2024-02-11,Ai Tong School,P3-2,Hannah Ng,Absent
2024-02-11,Ai Tong School,P3-2,Mohammed Irfan,Present
2024-02-11,Ai Tong School,P3-2,Tan Wei Ling,Present
2024-02-11,Ai Tong School,P3-2,Isabelle Chua,Present
2024-02-11,Ai Tong School,P3-2,Lakshmi Devi,Present
2024-02-11,Ai Tong School,P3-2,Priscilla Koh,Present
2024-02-11,Nan Chiau Primary,P1-4,Javier Low,Present
2024-02-11,Nan Chiau Primary,P1-4,Goh Wei Jie,Present
2024-02-11,Nan Chiau Primary,P1-4,Farah Binte Ali,Present
2024-02-11,Nan Chiau Primary,P1-4,Lakshmi Devi,Present
2024-02-11,Nan Chiau Primary,P1-4,Aidan Tan,Present
2024-02-11,Nan Chiau Primary,P1-4,Priscilla Koh,Present
2024-02-11,Nan Chiau Primary,P1-4,Quek Jun Hao,Absent
